ano;UF;sexo;idade;cor;mae_viva;reg_nascimento;UF_nasc;alfabetizado;anos_estudo;renda_total
2015;RS;homem;10;branca;1;1;;1;2;0
2015;BA;homem;48;parda;1;1;;1;11;1300
2015;MG;homem;71;branca;0;1;;1;2;938
2015;GO;homem;59;branca;0;1;;1;4;3000
2015;SP;homem;24;branca;1;1;;1;15;
2015;AC;homem;47;parda;0;1;;1;9;3000
2015;PE;homem;50;parda;1;1;;0;1;908
2015;PA;homem;5;parda;1;1;;1;0;
2015;CE;homem;45;parda;1;1;;0;1;788
2015;SP;homem;64;parda;1;1;;1;8;2500
2015;MG;homem;52;branca;1;1;;1;10;800
2015;PA;homem;18;parda;1;1;;1;10;0
2015;PB;homem;19;parda;1;1;;1;8;300
2015;CE;homem;4;branca;1;1;;0;0;
2015;PR;homem;29;preta;0;1;;1;11;3000
2015;RJ;mulher;6;branca;1;1;;1;0;
2015;RN;mulher;25;parda;1;1;;1;7;0
2015;SC;homem;41;branca;0;1;RS;1;11;1500
2015;CE;mulher;73;parda;0;1;;1;3;1976
2015;SC;mulher;9;parda;1;1;;1;1;
2015;MA;mulher;49;branca;1;1;;1;;0
2015;BA;mulher;65;parda;1;1;PR;1;6;800
2015;RS;homem;49;parda;1;1;;0;0;0
2015;PB;mulher;33;branca;1;1;;1;11;2200
2015;AL;mulher;43;branca;0;1;;1;6;500
2015;BA;homem;58;preta;0;1;;1;8;0
2015;PB;mulher;51;preta;0;1;;0;0;200
2015;MA;mulher;14;parda;1;1;;1;7;0
2015;BA;mulher;4;parda;1;1;;0;0;
2015;RJ;mulher;33;parda;1;1;;1;8;0
2015;PE;homem;40;parda;1;0;;1;7;1500
2015;BA;mulher;60;parda;1;1;;0;0;645
2015;GO;mulher;61;branca;0;1;;0;0;0
2015;RJ;mulher;71;parda;0;1;;1;2;788
2015;SP;mulher;60;branca;1;1;PR;1;5;1400
2015;SP;homem;5;branca;1;1;;1;0;
2015;CE;homem;52;parda;0;0;;1;5;1300
2015;PE;homem;20;branca;1;1;;1;12;350
2015;RJ;mulher;24;parda;1;1;;1;11;800
2015;PA;homem;13;parda;1;1;;1;4;0
2015;RJ;mulher;37;branca;1;1;;1;15;3000
2015;MG;homem;4;branca;1;1;;0;0;
2015;RS;homem;16;branca;1;1;;1;8;0
2015;SP;mulher;41;branca;1;1;BA;1;4;0
2015;SE;homem;31;branca;1;1;;1;11;2200
2015;PR;homem;8;branca;1;1;;1;1;
2015;PR;mulher;0;branca;1;1;;0;0;
2015;RS;mulher;56;parda;1;1;;1;6;1100
2015;RS;homem;15;branca;1;1;;1;5;0
2015;SP;homem;35;parda;1;1;;1;8;0
2015;GO;mulher;14;parda;1;1;;1;6;0
2015;MG;mulher;62;parda;0;1;;1;4;1576
2015;MG;homem;20;parda;1;1;;1;11;0
2015;ES;homem;1;parda;1;1;;0;0;
2015;MG;mulher;35;parda;0;1;BA;1;8;309
2015;MG;mulher;47;branca;1;1;;1;4;788
2015;RS;mulher;24;branca;1;1;SC;1;12;2200
2015;TO;mulher;28;parda;1;1;MA;1;11;789
2015;RJ;mulher;22;branca;1;1;;1;9;1010
2015;RR;homem;39;parda;1;1;MA;1;11;2000
2015;RJ;homem;50;parda;0;1;;1;3;788
2015;ES;homem;17;parda;1;1;;1;10;420
2015;MT;mulher;22;branca;1;1;;1;15;1100
2015;TO;mulher;29;branca;0;1;PI;1;11;180
2015;SC;mulher;54;branca;0;1;;1;13;2500
2015;SP;mulher;35;branca;1;0;;1;11;0
2015;MG;homem;54;preta;1;1;;1;8;2000
2015;SP;homem;79;branca;0;1;estrangeiro;1;10;5400
2015;AM;homem;18;parda;1;1;;1;11;0
2015;GO;mulher;19;branca;1;1;;1;11;788
2015;MG;homem;20;branca;1;1;BA;1;1;0
2015;PR;mulher;52;parda;0;1;;1;8;1200
2015;RS;mulher;42;branca;1;1;;1;15;3009
2015;ES;mulher;38;parda;1;1;;1;5;35
2015;PE;homem;11;branca;1;1;;1;3;0
2015;BA;mulher;61;preta;0;1;;1;11;2500
2015;RO;homem;25;parda;1;1;;1;5;1000
2015;CE;homem;73;parda;0;1;;1;4;788
2015;RJ;homem;32;branca;1;1;;1;12;0
2015;MG;homem;5;branca;1;1;;0;0;
2015;RN;homem;39;parda;1;1;;1;11;2500
2015;MG;mulher;3;branca;1;1;;0;0;
2015;MG;homem;9;parda;1;1;;1;1;
2015;SE;mulher;34;parda;1;1;;1;7;102
2015;BA;homem;15;parda;1;1;;1;8;0
2015;BA;mulher;24;parda;1;1;;1;11;180
2015;PA;mulher;11;parda;1;1;;1;4;0
2015;SP;mulher;30;branca;1;1;;1;11;0
2015;BA;homem;19;preta;1;1;;1;10;394
2015;RJ;mulher;14;branca;1;1;;1;7;0
2015;PE;mulher;39;parda;1;1;;1;5;78
2015;SP;mulher;5;branca;1;1;;0;0;
2015;BA;homem;56;parda;1;1;;1;8;788
2015;PA;mulher;73;parda;0;1;;1;11;1300
2015;PE;mulher;54;branca;0;0;;1;2;516
2015;SP;homem;39;branca;1;1;PB;1;8;1000
2015;PE;mulher;93;branca;0;1;;1;0;788
2015;PE;mulher;31;branca;0;1;;1;11;400
2015;PB;mulher;51;parda;0;1;;1;1;477
2015;PB;mulher;29;branca;1;1;;1;0;140
2015;GO;mulher;35;branca;1;1;;1;11;2000
2015;PE;mulher;32;preta;1;1;;0;0;510
2015;SP;homem;64;parda;0;1;CE;1;11;2000
2015;PR;homem;16;branca;1;1;;1;6;0
2015;RJ;homem;31;parda;1;1;;1;11;1400
2015;PE;mulher;20;parda;1;1;;1;10;0
2015;GO;homem;51;parda;1;1;AL;1;6;2280
2015;CE;homem;28;branca;1;1;;1;15;3000
2015;MA;homem;15;parda;1;1;;1;8;0
2015;BA;mulher;79;parda;0;1;;0;0;1576
2015;SP;mulher;27;parda;1;1;;1;8;800
2015;MS;mulher;20;parda;1;1;;1;11;0
2015;TO;mulher;47;parda;1;1;;1;11;788
2015;MG;homem;6;parda;1;1;;1;0;
2015;PE;mulher;56;parda;0;1;;1;8;3000
2015;SC;homem;49;branca;1;1;;1;4;2300
2015;SP;homem;66;preta;0;1;;1;4;788
2015;RJ;homem;14;branca;1;1;;1;6;0
2015;PE;homem;73;branca;0;1;;1;11;1576
2015;BA;homem;3;parda;1;1;;0;0;
2015;PE;mulher;25;parda;1;1;;1;10;0
2015;SP;mulher;32;parda;1;1;;1;15;0
2015;MS;homem;69;branca;0;1;MG;1;8;1688
2015;RS;mulher;49;branca;1;1;;1;11;1800
2015;MS;homem;11;branca;1;1;;1;3;0
2015;RS;homem;60;branca;1;1;;1;12;2500
2015;CE;homem;49;branca;0;1;;1;8;1750
2015;SP;mulher;58;branca;1;1;;1;11;1800
2015;MG;mulher;2;parda;1;1;;0;0;
2015;MG;homem;41;parda;0;1;;1;3;800
2015;RS;homem;52;branca;1;1;;1;4;1000
2015;BA;homem;29;parda;1;1;;1;11;1200
2015;AC;homem;33;parda;1;1;AM;1;4;500
2015;RJ;mulher;12;branca;1;1;;1;5;0
2015;PE;homem;18;parda;1;1;;1;10;0
2015;SP;homem;26;parda;1;1;;1;11;800
2015;SC;homem;11;branca;1;1;;1;3;0
2015;RS;homem;16;branca;1;1;;1;3;0
2015;SP;mulher;2;branca;1;1;;0;0;
2015;RS;homem;7;parda;1;1;;1;0;
2015;DF;homem;12;branca;1;1;;1;4;0
2015;MG;mulher;48;parda;0;1;;1;5;723
2015;TO;mulher;3;parda;1;1;;0;0;
2015;MG;homem;26;parda;1;1;;1;7;480
2015;PR;mulher;23;parda;1;1;SP;1;9;0
2015;SP;homem;18;branca;1;1;;1;11;1100
2015;MS;mulher;21;branca;1;1;GO;1;10;788
2015;CE;homem;14;parda;1;1;;1;9;0
2015;RO;homem;17;branca;1;1;;1;6;0
2015;MA;mulher;4;parda;1;1;;0;0;
2015;PE;mulher;58;branca;0;1;;1;4;0
2015;SP;mulher;21;parda;1;1;;1;8;
2015;GO;homem;35;parda;1;5;;1;4;
2015;SP;mulher;63;parda;0;1;;1;4;788
2015;SP;mulher;19;parda;1;1;;1;8;0
2015;PR;homem;23;parda;1;1;;1;15;0
2015;BA;homem;19;parda;0;1;;1;2;600
2015;MG;homem;30;parda;1;1;PE;1;13;4000
2015;PA;homem;46;preta;1;1;MA;1;0;300
2015;RS;homem;24;branca;1;1;;1;8;0
2015;AL;homem;16;parda;1;1;;1;4;0
2015;SP;mulher;21;branca;1;1;;1;14;788
2015;PR;homem;46;parda;0;1;CE;1;11;1100
2015;MA;mulher;33;parda;1;1;;1;5;260
2015;RJ;mulher;41;parda;1;1;;1;10;1000
2015;CE;mulher;89;branca;0;0;;1;3;788
2015;PE;homem;9;parda;1;1;;1;1;
2015;SP;homem;67;branca;0;1;MG;1;11;3200
2015;MA;homem;37;parda;1;1;;1;7;1100
2015;SP;mulher;33;branca;1;1;;1;11;0
2015;MG;homem;33;parda;1;1;;1;11;1000
2015;BA;homem;16;preta;1;1;;1;8;600
2015;PA;homem;35;parda;0;1;;1;3;600
2015;SP;mulher;17;branca;1;1;;1;7;0
2015;DF;homem;10;parda;1;1;AL;1;2;0
2015;PB;homem;15;branca;1;1;;1;7;200
2015;MS;homem;57;parda;1;1;SP;1;0;1700
2015;DF;homem;48;branca;1;1;;1;11;0
2015;SP;mulher;30;preta;1;1;MG;1;11;0
2015;BA;mulher;14;parda;1;1;;1;8;0
2015;MG;mulher;44;branca;0;1;;1;15;9400
2015;PI;mulher;34;parda;1;1;;1;3;60
2015;PE;homem;55;parda;1;1;;1;7;1200
2015;SP;homem;20;preta;1;1;BA;1;12;1300
2015;GO;mulher;13;branca;1;1;;1;5;0
2015;ES;mulher;62;branca;0;1;;0;0;0
2015;PA;mulher;18;parda;1;1;;1;5;33
2015;DF;homem;45;branca;1;1;RS;1;14;3000
2015;SC;mulher;40;branca;1;1;;1;7;0
2015;DF;mulher;5;branca;1;1;;0;0;
2015;RJ;homem;54;parda;1;1;;1;8;1750
2015;PR;homem;28;branca;1;1;;1;11;5000
2015;PR;mulher;22;branca;1;1;;1;11;900
2015;PA;homem;37;parda;1;1;AP;1;11;0
2015;MT;homem;26;branca;1;1;SP;1;11;2000
2015;PA;mulher;9;branca;1;1;;1;1;
2015;MG;homem;52;branca;0;1;BA;1;5;1320
2015;GO;mulher;10;parda;1;1;;1;2;0
2015;RJ;mulher;14;branca;0;1;;1;6;0
2015;RJ;mulher;3;parda;1;1;;0;0;
2015;RO;mulher;49;parda;0;1;PR;1;11;400
2015;RS;mulher;0;branca;1;1;;0;0;
2015;BA;homem;55;preta;0;1;;1;12;2364
2015;AC;homem;82;branca;0;1;;0;0;4300
2015;PR;homem;11;branca;1;1;;1;5;0
2015;RJ;homem;55;parda;0;1;;1;11;1550
2015;GO;homem;18;parda;1;1;;1;10;1000
2015;RN;homem;21;branca;1;1;;1;11;1200
2015;PA;mulher;71;parda;0;1;;0;0;1576
2015;SP;homem;55;parda;1;1;BA;1;4;1000
2015;RJ;mulher;32;branca;1;1;;1;11;300
2015;MS;mulher;8;preta;1;1;;1;1;
2015;MG;mulher;18;branca;1;1;;1;11;788
2015;MG;homem;50;branca;0;1;CE;1;5;788
2015;MT;homem;80;parda;0;1;SP;1;1;788
2015;RS;mulher;27;branca;1;1;;1;13;1200
2015;BA;mulher;29;parda;1;1;;1;11;545
2015;AL;mulher;36;parda;1;1;;1;15;2100
2015;MG;homem;36;branca;1;1;;1;15;6000
2015;MS;mulher;65;preta;0;1;;0;0;788
2015;MA;homem;14;indígena;1;1;;1;2;0
2015;RS;homem;60;branca;0;1;;1;2;788
2015;MG;homem;47;branca;0;1;;1;4;0
2015;ES;mulher;25;parda;1;1;;1;15;2800
2015;PA;homem;13;parda;1;1;;1;3;0
2015;SP;mulher;60;branca;1;1;;1;11;2600
2015;BA;homem;21;parda;1;1;;1;11;395
2015;RJ;homem;40;branca;5;1;;1;15;5000
2015;PB;homem;58;parda;0;1;;0;0;788
2015;RJ;homem;24;branca;1;1;;1;11;1500
2015;BA;mulher;86;preta;0;1;;1;3;1000
2015;ES;mulher;38;parda;0;1;RJ;1;7;980
2015;CE;homem;56;parda;1;1;;1;11;825
2015;PR;homem;71;branca;0;1;SP;1;4;
2015;GO;homem;25;parda;1;1;;1;7;0
2015;MG;mulher;3;parda;1;1;;0;0;
2015;PB;homem;7;branca;1;1;;1;0;
2015;PE;homem;31;parda;1;1;;1;4;432
2015;MG;mulher;49;parda;1;1;;1;14;0
2015;SP;homem;11;branca;1;1;;1;2;0
2015;PE;mulher;22;branca;1;1;;1;11;0
2015;PE;mulher;10;parda;1;1;;1;2;0
2015;PR;mulher;44;branca;0;1;;1;15;890
2015;RO;homem;31;parda;1;1;MG;1;11;5000
2015;RS;mulher;51;branca;1;1;;1;0;1500
2015;PR;homem;6;parda;1;1;;1;0;
2015;AL;mulher;70;parda;0;1;;0;0;1576
2015;MT;homem;58;parda;1;1;;1;11;4800
2015;TO;homem;45;parda;0;1;;1;11;2500
2015;RS;homem;51;branca;1;1;;1;11;5000
2015;SP;mulher;40;branca;1;1;;1;11;3000
2015;MS;mulher;30;branca;1;1;;1;10;500
2015;SP;mulher;4;parda;1;1;;0;0;
2015;RJ;homem;12;branca;1;1;;1;3;0
2015;AL;homem;17;parda;1;1;;1;6;0
2015;AM;mulher;69;parda;0;1;;1;8;880
2015;SP;homem;0;branca;1;1;;0;0;
2015;PE;homem;18;parda;1;1;;1;3;0
2015;RJ;homem;82;branca;0;1;MG;1;3;1576
2015;SP;mulher;34;branca;1;1;;1;11;600
2015;PA;mulher;14;parda;1;1;;1;6;0
2015;TO;mulher;75;parda;0;0;;1;3;788
2015;SP;mulher;6;branca;1;1;;0;0;
2015;MG;mulher;50;parda;1;1;;1;10;1500
2015;PA;homem;11;parda;1;1;;1;4;0
2015;RN;mulher;84;branca;0;1;;0;4;788
2015;RS;homem;5;branca;1;1;;0;0;
2015;PR;mulher;76;branca;0;1;;1;7;1576
2015;SP;homem;65;parda;0;1;;0;0;788
2015;MG;mulher;53;branca;0;1;;1;11;788
2015;GO;homem;7;parda;1;1;;0;0;
2015;MG;homem;25;preta;1;1;;1;9;1400
2015;MG;homem;53;parda;0;1;;1;6;788
2015;GO;mulher;63;parda;0;1;;1;4;788
2015;AM;mulher;11;parda;1;1;;1;4;0
2015;SP;mulher;47;branca;1;1;;1;15;3500
2015;PA;homem;30;parda;1;1;;1;8;500
2015;PE;homem;9;parda;1;1;;1;3;
2015;RS;homem;52;branca;0;1;;1;11;2200
2015;ES;homem;26;parda;1;1;;1;8;3000
2015;PB;homem;41;parda;1;1;;1;8;788
2015;RS;homem;6;branca;1;1;;0;0;
2015;MA;mulher;35;branca;1;1;PA;1;11;1288
2015;RS;homem;45;parda;1;1;;1;9;2000
2015;RJ;mulher;49;branca;1;1;;1;8;788
2015;SP;mulher;18;branca;1;1;;1;11;0
2015;BA;homem;43;parda;0;1;;1;15;6000
2015;ES;mulher;9;parda;1;1;;1;2;
2015;AP;mulher;8;parda;1;1;;1;2;
2015;RS;mulher;11;parda;1;1;;1;3;0
2015;RO;mulher;26;parda;1;1;MG;1;12;0
2015;MG;mulher;55;parda;0;5;;1;2;1018
2015;PE;mulher;35;branca;1;1;;1;8;0
2015;PR;mulher;38;branca;1;1;;1;0;788
2015;RJ;mulher;64;branca;1;1;MG;1;4;1576
2015;PR;mulher;38;branca;1;1;RS;1;14;5080
2015;SE;homem;20;parda;1;1;;1;11;0
2015;CE;mulher;75;parda;0;1;;0;0;788
2015;BA;homem;56;preta;0;1;;1;1;1200
2015;PA;homem;20;parda;1;1;;1;12;0
2015;PE;mulher;51;parda;1;1;;1;3;0
2015;SP;mulher;17;branca;1;1;;1;9;250
2015;RJ;homem;74;preta;0;1;PE;1;0;788
2015;DF;mulher;86;branca;0;1;BA;0;0;812
2015;PR;mulher;29;branca;1;1;SC;1;11;1900
2015;PE;homem;73;branca;0;1;;0;0;0
2015;RS;homem;37;parda;1;1;;1;13;900
2015;BA;homem;59;preta;0;1;;1;3;280
2015;AM;mulher;2;parda;1;1;;0;0;
2015;SP;homem;60;branca;1;1;;1;8;
2015;RJ;mulher;53;branca;0;1;;1;8;788
2015;SP;homem;58;parda;0;1;;1;11;12500
2015;BA;mulher;13;parda;1;1;;1;3;0
2015;SC;mulher;73;branca;0;1;;1;15;5000
2015;RS;homem;59;branca;0;1;;1;8;1200
2015;SP;homem;76;branca;0;1;;1;11;
2015;GO;mulher;28;parda;1;1;BA;1;8;712
2015;RJ;homem;2;branca;1;1;;0;0;
2015;MG;mulher;5;parda;1;1;;1;0;
2015;SC;mulher;10;branca;1;1;;1;3;0
2015;SP;homem;52;parda;1;1;;1;11;600
2015;PR;mulher;62;branca;0;1;;1;8;0
2015;RS;mulher;77;branca;0;1;;1;5;1651
2015;RJ;mulher;23;parda;1;1;;1;10;788
2015;MS;homem;45;branca;0;1;RS;1;11;6000
2015;RJ;homem;6;branca;1;1;;1;0;
2015;RS;homem;56;branca;0;1;estrangeiro;1;6;1500
2015;MT;mulher;17;branca;0;1;;1;9;788
2015;AC;mulher;19;parda;1;1;;1;4;0
2015;DF;mulher;46;parda;1;1;PB;1;12;0
2015;PA;mulher;57;parda;0;1;MG;1;5;788
2015;MG;homem;65;branca;0;1;;1;6;
2015;SE;homem;57;parda;1;1;BA;1;0;800
2015;MG;homem;47;parda;1;1;;1;6;0
2015;GO;homem;64;branca;0;1;;1;1;788
2015;PA;mulher;13;parda;1;1;;1;6;0
2015;DF;homem;27;parda;1;1;;1;15;3500
2015;PB;mulher;13;branca;1;1;;1;6;0
2015;MG;mulher;17;parda;1;1;SP;1;10;250
2015;SP;homem;30;parda;1;1;;1;11;1500
2015;MG;homem;69;parda;0;1;;1;4;1576
2015;PE;mulher;44;parda;1;1;;0;0;990
2015;SP;homem;20;parda;1;1;BA;1;8;1140
2015;DF;mulher;35;parda;1;1;MA;1;15;3545
2015;RS;mulher;62;branca;0;1;;1;12;1250
2015;PE;mulher;66;parda;0;1;;1;8;0
2015;RS;homem;55;branca;1;1;RJ;1;11;5300
2015;PE;homem;57;branca;1;1;;1;15;3900
2015;RO;mulher;36;parda;1;1;PR;1;11;0
2015;DF;homem;32;parda;1;1;;1;11;1800
2015;RO;homem;43;parda;1;1;ES;1;15;450
2015;PI;homem;1;parda;1;1;;0;0;
2015;MG;homem;60;preta;0;1;;1;2;1200
2015;MS;homem;77;parda;0;1;SC;1;4;1576
2015;PR;homem;71;branca;0;1;;1;2;1500
2015;AM;mulher;39;parda;1;1;;1;10;1276
2015;AM;homem;21;parda;1;1;;1;7;788
2015;SP;mulher;52;branca;1;1;;1;15;1000
2015;PR;mulher;64;branca;0;1;;1;0;0
2015;RS;homem;20;branca;1;1;;1;6;788
2015;DF;homem;18;branca;1;1;;1;6;0
2015;PA;homem;3;branca;1;1;;0;0;
2015;RJ;homem;17;branca;1;1;;1;9;0
2015;DF;mulher;28;parda;0;1;MA;1;9;200
2015;MG;mulher;39;branca;1;1;SP;1;6;119
2015;CE;mulher;52;parda;0;1;MA;1;11;788
2015;PA;homem;2;parda;1;1;;0;0;
2015;RN;mulher;59;parda;1;1;;1;9;0
2015;GO;mulher;30;branca;0;1;;1;2;860
2015;BA;mulher;37;preta;1;1;;1;7;170
2015;PR;mulher;12;branca;1;1;;1;4;0
2015;PA;homem;16;parda;1;1;;1;10;0
2015;DF;mulher;52;parda;0;1;MG;1;15;6200
2015;BA;homem;30;parda;1;1;;1;11;788
2015;PR;mulher;53;branca;1;1;;1;15;1500
2015;PE;homem;11;parda;1;1;;1;3;0
2015;SE;mulher;54;parda;1;1;PR;1;10;1900
2015;PE;homem;1;branca;1;1;;0;0;
2015;BA;mulher;0;preta;1;1;;0;0;
2015;MG;homem;60;branca;0;1;;1;4;700
2015;PE;homem;15;parda;1;1;;1;4;60
2015;MT;mulher;3;branca;1;1;;0;0;
2015;PA;homem;68;branca;0;1;;1;5;788
2015;SP;mulher;61;branca;0;1;;1;8;0
2015;RO;homem;33;parda;1;1;;1;2;700
2015;GO;mulher;47;parda;0;1;TO;1;8;0
2015;MG;mulher;35;branca;1;1;;1;8;2000
2015;BA;homem;18;preta;1;1;;1;7;1200
2015;MS;homem;28;branca;1;1;;1;12;1600
2015;BA;homem;44;parda;0;1;;0;0;350
2015;SP;homem;64;branca;0;1;;1;4;1400
2015;SP;mulher;49;branca;1;1;;1;11;1800
2015;SE;mulher;49;preta;1;1;;1;12;1200
2015;BA;mulher;49;preta;1;1;;1;11;0
2015;PR;mulher;36;parda;1;1;MT;1;11;788
2015;AM;homem;23;parda;1;1;;1;15;0
2015;RJ;mulher;24;parda;1;1;;1;12;0
2015;PA;homem;21;parda;1;1;MA;1;8;788
2015;SP;mulher;6;branca;1;1;;1;0;
2015;GO;homem;15;parda;1;1;;1;8;0
2015;SP;homem;14;branca;1;1;;1;6;0
2015;MT;homem;40;parda;1;1;;1;11;5000
2015;BA;homem;29;parda;1;1;;1;7;788
2015;PR;homem;26;branca;1;1;;1;7;0
2015;RS;mulher;30;branca;1;1;;1;15;3200
2015;PR;homem;66;branca;0;1;;1;4;1400
2015;RJ;mulher;34;parda;0;1;;1;10;800
2015;MA;homem;15;parda;1;1;;1;5;0
2015;AM;mulher;83;parda;0;1;;1;2;1576
2015;RS;mulher;16;branca;1;1;;1;9;0
2015;SP;homem;46;preta;0;0;;1;4;1200
2015;SP;mulher;45;branca;1;1;MG;1;11;900
2015;GO;mulher;47;parda;1;1;;1;7;1200
2015;PA;mulher;31;parda;1;1;MA;1;11;888
2015;RJ;mulher;53;preta;0;1;;1;4;1100
2015;BA;homem;13;parda;1;1;;1;3;0
2015;GO;homem;38;branca;1;1;PB;0;0;788
2015;MA;homem;1;parda;1;1;;0;0;
2015;SP;mulher;46;branca;0;1;;1;8;1100
2015;TO;homem;40;branca;1;1;;1;11;2700
2015;SP;homem;40;branca;1;1;;1;15;10000
2015;TO;homem;43;parda;1;1;;0;0;853
2015;BA;homem;57;parda;1;1;PE;1;11;2500
2015;BA;mulher;47;parda;0;1;;0;0;775
2015;AC;mulher;52;parda;0;1;;1;8;500
2015;AM;mulher;25;parda;1;1;;1;11;0
2015;PA;mulher;31;parda;1;1;MA;1;8;800
2015;SP;homem;35;branca;0;1;;1;15;7000
2015;BA;mulher;33;preta;1;1;;1;11;815
2015;SP;homem;37;branca;1;1;;1;11;2000
2015;PA;mulher;13;parda;1;1;MA;1;6;0
2015;TO;mulher;36;parda;0;1;;1;11;1355
2015;AM;homem;45;parda;0;1;;1;8;1200
2015;RS;mulher;50;branca;0;1;;1;4;0
2015;MG;mulher;74;branca;0;1;;0;0;788
2015;ES;mulher;32;parda;1;1;BA;1;7;847
2015;PB;homem;54;parda;1;1;;0;1;788
2015;RJ;homem;56;branca;0;1;;1;11;1200
2015;DF;mulher;37;branca;1;1;MG;1;15;6000
2015;SP;mulher;3;parda;1;1;;0;0;
2015;MG;homem;15;preta;1;1;;1;8;0
2015;RJ;mulher;42;branca;0;1;;1;15;15000
2015;SP;mulher;68;branca;0;1;;1;3;740
2015;RJ;homem;34;parda;0;1;SP;1;11;890
2015;SP;mulher;12;branca;1;1;;1;5;0
2015;BA;homem;11;branca;1;1;;1;0;0
2015;MG;mulher;46;branca;0;1;;1;14;2000
2015;RJ;homem;56;branca;0;1;;1;8;788
2015;SP;mulher;95;branca;0;1;;1;0;788
2015;PR;homem;31;parda;1;1;SP;1;10;3500
2015;SP;mulher;48;branca;0;1;;1;11;0
2015;SP;homem;7;branca;1;1;;1;0;
2015;PR;homem;38;preta;0;1;;1;4;788
2015;PI;homem;57;parda;0;1;;1;7;2500
2015;RS;homem;49;branca;0;1;;1;4;200
2015;SC;homem;10;branca;1;1;;1;2;0
2015;RS;homem;10;parda;1;1;MS;1;3;35
2015;BA;homem;13;parda;1;1;;1;4;0
2015;MG;homem;43;parda;0;1;;1;4;788
2015;MA;mulher;6;parda;1;1;;0;0;
2015;PA;mulher;10;parda;1;1;;1;4;0
2015;BA;homem;37;branca;1;1;PE;1;11;1800
2015;RO;homem;50;parda;1;1;BA;1;11;
2015;AM;mulher;16;parda;1;1;AC;1;7;400
2015;PE;mulher;66;branca;0;1;;1;11;1900
2015;SP;mulher;42;parda;1;1;;1;11;0
2015;AM;mulher;36;parda;1;1;;1;15;1512
2015;GO;mulher;13;branca;1;1;MS;1;5;0
2015;SE;mulher;26;preta;1;1;;1;14;1510
2015;RJ;homem;30;preta;1;1;;1;11;1200
2015;BA;homem;1;parda;1;1;ES;0;0;
2015;SP;homem;16;parda;1;1;;1;0;0
2015;RJ;mulher;48;branca;1;1;;1;11;800
2015;PE;mulher;53;branca;0;1;;1;11;600
2015;GO;homem;49;branca;1;1;;1;11;788
2015;MA;mulher;21;parda;1;1;;1;8;0
2015;GO;mulher;61;branca;0;0;PE;1;8;0
2015;RN;mulher;17;parda;1;1;;1;9;0
2015;SC;mulher;0;branca;1;1;;0;0;
2015;SE;homem;48;parda;1;1;;0;0;0
2015;RJ;homem;67;parda;0;1;;1;3;1600
2015;SP;homem;49;parda;0;1;PR;1;8;1380
2015;SP;homem;30;branca;1;1;;1;15;9000
2015;SP;homem;67;branca;0;1;;1;11;2000
2015;MG;homem;51;parda;0;1;;1;5;2800
2015;MG;homem;34;parda;1;1;;1;14;5000
2015;AM;homem;54;preta;1;1;MA;1;11;984
2015;MG;mulher;35;branca;1;1;;1;12;0
2015;GO;mulher;63;branca;0;1;;1;3;788
2015;SP;homem;40;preta;1;1;;1;11;2000
2015;RS;mulher;82;branca;0;1;;0;0;765
2015;BA;mulher;10;parda;1;1;;1;2;0
2015;RS;homem;24;branca;1;1;;1;11;1300
2015;ES;mulher;34;parda;0;1;;1;11;980
2015;PE;mulher;39;parda;0;1;;0;1;600
2015;PR;mulher;3;branca;1;1;;0;0;
2015;SP;homem;19;preta;1;1;;1;9;800
2015;BA;homem;40;parda;1;1;;0;0;300
2015;SP;homem;62;branca;0;1;;0;0;805
2015;BA;mulher;68;preta;0;1;;1;1;62
2015;AM;homem;36;parda;0;1;;0;2;788
2015;MG;mulher;29;parda;1;1;;1;11;600
2015;BA;homem;17;preta;1;1;;1;3;0
2015;MG;homem;41;parda;0;1;;1;4;0
2015;SP;homem;19;branca;1;1;;1;11;1014
2015;BA;mulher;27;preta;1;1;;1;13;0
2015;SP;mulher;28;parda;1;1;;1;11;1600
2015;RJ;mulher;5;branca;1;1;;0;0;
2015;RN;mulher;31;parda;1;1;;1;11;1038
2015;RS;mulher;60;parda;0;1;;1;6;750
2015;GO;mulher;31;branca;1;1;;1;15;3000
2015;AM;mulher;10;parda;1;1;;1;3;0
2015;GO;mulher;18;parda;1;1;;1;11;0
2015;BA;homem;76;parda;0;1;;1;3;788
2015;PR;mulher;32;branca;1;1;;1;15;2500
2015;RS;homem;48;branca;1;1;;1;8;800
2015;RN;mulher;5;parda;1;1;;0;0;
2015;SP;homem;30;branca;1;1;;1;10;980
2015;MA;mulher;52;branca;0;1;;1;8;2000
2015;BA;homem;14;preta;1;1;;1;6;0
2015;PA;homem;63;preta;1;1;;1;2;788
2015;MG;homem;2;branca;1;1;;0;0;
2015;RN;mulher;48;parda;0;1;;0;1;0
2015;DF;homem;14;parda;1;1;;1;4;0
2015;AM;homem;22;parda;1;1;;1;9;0
2015;SP;homem;13;branca;1;1;;1;6;0
2015;SP;homem;34;branca;1;1;;1;15;2000
2015;ES;homem;0;preta;1;1;;0;0;
2015;RR;mulher;10;parda;1;1;;0;1;0
2015;SP;homem;23;parda;0;1;;1;11;1200
2015;PA;mulher;29;branca;1;1;BA;1;11;800
2015;PR;mulher;87;branca;0;1;;0;0;788
2015;SP;homem;28;branca;1;1;;1;15;2800
2015;MG;homem;22;branca;1;1;;1;13;0
